year,commentid,form_letter,org_type,comment,stance_1_cat3
2020,FNS-2020-0038-0783,,Manufacturer/food industry,"As an R&amp;D team member for a poultry company that is just beginning to enter school lunch program business, this proposal directly helps to alleviate strain to reformulate and have products reapproved that have been in the works for a couple of years but only just launched. The proposed revised timeline would provide time enough to gather insightful information on our products from customers and apply directly to each of our formulations. As a product formulator, I rely on customer and school lunch dietician feedback to determine the sodium target levels in our products that will make their programs compliant. ",In favor of flexibilies
2020,FNS-2020-0038-0786,,Constituent,"Proposed rule &ndash; Restoration of Milk, Whole Grains and Sodium Flexibilities <br/><br/>I support the restoration of the milk, whole grains and sodium flexibilities. I support the other strong nutrition standards in the Healthy Hunger Free Kids Act, including Target 1 sodium reductions and limits on calories and fat. I support the meal patterns that include a wide variety of fruits, vegetables, whole grain options and low fat or fat free milk. <br/><br/>Restoring the mandate that at least half of all grains offered in school meals be whole grain rich is needed. Schools have done a great job in switching to whole grain rich items, but there are still some products that students have trouble accepting. In 2015-2019 when whole grain exemptions were needed, Michigan had over 180 school districts request waivers on certain items. The most requested items were pasta, bagels, pizza crust and English muffins. Manufacturers have improved many whole grain rich products, but there are still some with limited acceptability by students. Restoring this flexibility is in line with the current Dietary Guidelines for Americans. <br/><br/>Michigan saw milk consumption plummet when flavored milk could only be fat free. When 1% flavored milk was allowed, there was much celebration and milk sales increased significantly in Michigan. The nutrition in milk is very important for growing students. Restoring the flexibility for 1% flavored milk will help students receive the important nutrition it provides because they are actually drinking it. The minimal amount of added sugar in flavored milk does not have any adverse affect on student behavior. <br/><br/>I support the extended timeline for Sodium Target 1 through the end of school year 2023-2024, continuing to Target 2 in SY 2024-2025, and eliminating the Final Target. I have much concern about schools being able to ever meet Target 3. Some schools are struggling to have their complete menu cycle meet Target 1. Sodium is naturally occurring in milk and is required in the meal pattern. Grains items can be high in sodium because of necessary leavening agents required in their formulations. Manufacturers are doing a great job in reformulating products to be lower in sodium, but not all the sodium can be removed and have a satisfactory product.  <br/><br/>Nutrition and health of the students is top priority. Food needs to be consumed for students to have the nutritional benefit. To ensure that the food is consumed, it needs to be palatable. Restoring the flexibilities of whole grains, milk and sodium will help support that mission while still providing healthy, nourishing meals for students.<br/>",In favor of flexibilies
2020,FNS-2020-0038-1070,,Constituent,"Thank you for the opportunity to submit recommendations for the USDA Proposed Rule:  Restoration of Milk, Whole Grains, and Sodium Flexibilities for the Child Nutrition Program. It is imperative for the well-being of our students for School Food Authorities to permanently offer flavored, low-fat milk as part of a reimbursable meal. This flexibility aligns milk requirements with the Dietary Guidelines for Americans which recommend 2 cups per day with an emphasis on low fat or fat-free options. If we continue to allow our students to choose flavored low-fat milk varieties, the goal is to help our students develop palatability and increase milk consumption. One of the purposes of the School Nutrition Program is to provide our students with healthy and flavorful drink and food options while helping them establish healthy eating/drinking habits. As they increase their milk consumption, we are providing our students with important nutrients that will contribute to strong and healthy bones and provide other benefits such as healthy teeth, rehydration and improving their vitamin intake.  <br/>We must also continue the flexibility to allow for half of the weekly grains in the National School Lunch Program and School Breakfast Program menus to be whole grain-rich which is in agreement with the Dietary Guidelines for Americans which states a healthy eating pattern includes grains, at least half of which are whole grains. As a southerner, I dont know how many of our food favorites have whole grain variations  grits, biscuits, etc., but I believe that culturally these items would not be appealing enough for students to want to consume. If the School Nutrition Program offers half of the weekly grains, at least the students are receiving a portion of what they need which is a variety of important nutrients, including vitamins, minerals, protein, fiber, and other healthy plant compounds.<br/>The School Nutrition Program has proven itself as a vital, indispensable and integral part of the educational structure in our country. The School Nutrition professionals have continued to work diligently and provide healthy and quality meals to our students even in the midst of this years pandemic crises. They have worked faithfully within the parameters of the nutritional requirements while trying to ensure students continued participation in the School Nutrition Program. In order to create stability in the program, I think it is crucial to permanently offer flavored, low-fat milk as part of a reimbursable meal, continue the flexibility to allow for half of the weekly grains and providing schools more time for gradual sodium reduction.<br/>Thank you for the opportunity to comment on issues pertaining to the recommendations for the USDA Proposed Rule: Restoration of Milk, Whole Grains, and Sodium Flexibilities for the Child Nutrition Program.<br/>",In favor of flexibilies
2020,FNS-2020-0038-1071,,Academic researchers,"In these unprecedented times with food insecurity for an increasing number of families as well as the uncertainty of what is to come it is comforting for families to have access to school meals.  Many comment as they pass through the lines how much they enjoy school meals and that the familiarity of the meals themselves bring comfort.  The flexibility of the requirements with regard to milk, whole grains, and sodium allows makes for better tasting, and comfort foods while affording directors the ability to spend their time and energy providing the best meal possible and getting the meals out to as many families as possible.  Thank you for your consideration of continuing these flexibilities.",In favor of flexibilies
2020,FNS-2020-0038-1079,,School,"USDA should allow the proposed rules to move forward as this is what the School Nutrition Programs have been using over the last 2 years and have finally seen students coming back to the cafeteria to eat.  The program has taken several hits over the years with the Smart Snack requirements, new meal pattern which included the vegetable subgroup requirements, and now the COVID-19 pandemic.  The unfunded mandates have financially taken a toll on the programs and manufacturers have a difficult time keeping up with the changes as well as making products that meet the School Nutrition Program requirements, are not too costly, and are appealing to the School Nutrition Customers.<br/><br/>Allowing Low-Fat Flavored Milk to be served to students- The proposed rule aligns with the Dietary Guidelines for Americans.  Allowing flavored, low-fat milk to be offered as a choice to students is important for the health of the students.  Milk consumption has decreased over the years when low-fat, flavored milk was no longer allowed.  With students having a choice of the type of milk to drink will likely increase consumption and possibly increase participation in the school meal programs.  It is important for students to drink milk as it helps them grow strong bones and gives them much needed nutrients, Vitamin A &amp; D, and potassium just to name a few.  <br/><br/>Offering half of the grains as Whole-grain rich foods-The Dietary Guidelines for Americans recommend making at least half of the grains consumed in a day to be whole-grain rich.  Some food items are not meant to be whole grain such as grits, biscuits just to name a few.  In the south, biscuits are a staple to breakfast.  When the biscuits were Whole grain, students would not eat breakfast at school.  When all food items are required to be made from whole grains, the meal participation dropped.  It has taken the last several years for the program to get students back for breakfast as they remember how awful the biscuits were.  Students do not eat all whole grains at home or when they eat in restaurants so why would we require that only schools have 100% of the grains being offered be whole grain.  Again, manufacturers have done what was asked of them several years ago and have become successful in making products that School Nutrition Programs have found affordable, ones that students and other customers will eat, and meet the program requirements.  <br/>School Nutrition Programs across the country want to do what is right for the students.  Most school districts have found ways to feed students tasty, nutrition meals with the standards that went into effect in Final Rule of 2018.  We have seen health improvements in our students.  Not only is the nutrition piece working, the students are being encouraged to move more, and mental health is being addressed.  If the Final Rule of 2018 regresses back to more strict requirements, students will be eating other foods not as healthy as the requirements in the Final Rule of 2018.<br/>",In favor of flexibilies
2020,FNS-2020-0038-2730,,School,"Unfortunately we continue to see the decline in student participation in our cafeterias. If the flexibilities are allowed, our school cafeterias will be able to use this to reach more students and continue to stay within the guidelines of the nutritional needs. With the flexibility, we would be able to prepare more meals that our students will like and hopefully increase the participation throughout our district.  We need our students to eat to be able to learn properly. If they are hungry, they can&#39;t concentrate on the tasks of the day. ",In favor of flexibilies
2020,FNS-2020-0038-2731,,School,"I am in support of the proposed rule, Restoration of Milk, Whole Grains, and Sodium Flexibilities, published in the Federal Register on November 25, 2020. School meal flexibility does not compromise the progress we have made in our programs to offer students healthy, flavorful meals that meet calorie, fat and sodium limits and offer students fruits, vegetables and whole grains. <br/>Allowing flavored, low fat milk in Child Nutrition Programs will allow for greater acceptance and consumption of milk. The positive nutritional benefits of milk consumption on growing bodies outweighs the potential concerns associated with the fat or sugar content in the flavored low-fat milk. The fat can help absorb nutrients, and the flavor helps to increase consumption.<br/><br/>Offering whole grains is a beneficial part of a healthful diet, but not all items are of acceptable quality when made with whole grains.  As a Supervisor in a large district I observed firsthand the decline in participation when whole grain pasta, whole wheat tortillas, whole wheat sandwich buns and whole grain biscuits were introduced to the students. I observed tremendous food waste also which was of no benefit to the student nor to the financial viability of the School Nutrition program. Most of our students are not eating 100% whole grain products at home.  If students do not eat these items at home, they will not want to eat them at School Nutrition dining facilities. North Carolina School Food Authorities requested and were granted whole grain waivers.  This demonstrates the critical need for whole grain flexibility in North Carolina.<br/><br/>Delaying Target 2 for an additional four years will allow time for the industry to reformulate ingredients to meet target 2 sodium demands.  Our industry cannot meet current demands due to the constraints and new food service models operating to feed our students under the current pandemic. Prior to the pandemic, many schools had already limited soups, entree salads and low-fat deli sandwiches due to sodium limits. While dipping sauces were in demand at restaurants frequented by students, schools had to limit or stop serving popular choices due to sodium concerns which was detrimental to participation. If School Nutrition can continue to offer a healthful diet overall, and take into consideration decreasing sodium intake, the students will be more likely to take a reimbursable school meal.<br/><br/>Flexibilities have enabled School Nutrition Directors to plan and offer nutritious, appealing meals that students will eat.  The most well-planned meal, if not consumed by students, will not positively impact their health, well-being or academic success. I truly appreciate USDAs efforts to address these challenges and streamline regulations while maintaining the nutritional integrity of the School Nutrition Programs. <br/>",In favor of flexibilies
2020,FNS-2020-0038-2734,,Manufacturer/food industry,"Dear Ms. Namian:
The organizations comprising The Grain Chain, a grains industry coalition from farm to table, support the US Department of Agriculture’s (USDA) efforts to improve the nutritional profile of meals in the National School Lunch Program (NSLP) and School Breakfast Program (SBP) while also responding to the needs of nutrition and food service professionals working in these programs. We believe the proposed rule, “Restoration of Milk, Whole Grains, and Sodium Flexibilities,” furthers that goal.
The grains industry is committed to doing its part, in partnership with USDA as well as with others in government and industry, to achieve healthier, more nutritious meals for our nation’s school children. However, it is critical that changes to school meals reflect the realities of school foodservice capabilities, as well as the need for food that is both healthy and appealing to children of a wide variety of ages. The proposed rule incorporates these important concepts while continuing to make progress in improving school meals.
Whole-Grain-Rich Flexibility
We strongly support the proposal to allow a minimum of half of the weekly grains offered
through the school meal programs to be whole grain-rich, with the remaining servings being
enriched grains. In this way, schools are given much-needed flexibility in accessing and
providing nutritious, good-tasting grain products to school children.
We further support USDA’s proposal to make the requirement for whole grain-rich offerings a
minimum rather than a maximum since Americans, including children, continue to fall short on
consuming the recommended amount of whole grain, an important source of nutrients of
concern including fiber.
Current intake data from the 2020 Dietary Guidelines Advisory Committee (DGAC) Scientific
Report provides continuing evidence of the particular need for increased whole grain
consumption among children. According to the consumption data presented by the 2020 DGAC,
youth ages 2 to 19 years reported a mean intake of 6.8 oz. equivalent/day of total grains, of
which 0.9 oz. equivalent/day were from whole grains, with 92 to 100 percent in this age group
consuming whole grains below recommended levels.
Cumulatively, research shows that a variety of grain choices, both whole and enriched,
consumed across all age groups contribute to nutrient density in the total diet and have the
potential to increase consumption of shortfall nutrients as identified by the 2015–2020 Dietary
Guidelines for Americans (DGA), particularly dietary fiber, folate, and iron.
While the benefits of whole grains are widely recognized, it is important that the proposed rule
specifies that the remaining grain servings in the NSLP and SBP be enriched grains. Enriched
grains have the three major B vitamins and iron added to levels in equal or larger amounts to
those in whole grain products. In addition, enriched grains currently provide more than 40
percent of fiber in a person’s daily diet. This fact is important to recognize when USDA prepares
the final rule.
Finally, it is also vital that federal nutrition policy be consistent. USDA’s proposal for schools to
make half the grain servings whole grain-rich is consistent with the DGA recommendation to
“make half your grains whole.”
Sodium Target Flexibility
The Grain Chain supports the flexibility in the proposed rule to allow schools additional time to
meet sodium reduction targets by retaining Sodium Target 1 through the end of SY 2023-2024,
continuing to Target 2 in SY 2024-2025, and eliminating the Final Target.
As the proposed rule states, extending the time for sodium reduction allows food
manufacturers necessary time to reformulate products, as well as for school menus to be
revised, and food service changes and personnel training to occur.
For example, sodium, as a component of salt (sodium chloride) and many leavening agents, is a
critical ingredient in the science of baking and positively affects taste, texture, and thus
acceptability by children and teens as part of the baking process. Members of The Grain Chain
appreciate USDA’s recognition of challenges like these facing the food industry in meeting
sodium reduction targets.
At the same time, grain food manufacturers are constantly innovating to address the nutritional
and taste needs of consumers, including children. Food technology advances are improving the
overall health profile of grain foods, including lower sodium products that maintain taste and
texture appeal.
More flexibility regarding sodium targets also allows time for adapting student taste
preferences to foods with lower sodium levels. A stealthy and measured reduction strategy is
more likely to be accepted by school children, thus it is important to recognize that no matter
how healthy and nutritious, children are unlikely to eat foods that do not taste good. The key is
to offer foods in the NSLP and SBP that deliver on both counts.
Finally, regarding sodium reduction targets, The Grain Chain appreciates USDA’s consistency
with DGA recommendations and the most recent Dietary Reference Intakes (DRIs).
We appreciate the opportunity to provide comments and look forward to partnering with USDA
to improve the quality, nutrition, and taste of meals in the National School Lunch Program and
School Breakfast Program that feed America’s children, especially those in need.
Sincerely,
The Grain Chain
American Bakers Association (ABA)
American Institute of Baking International (AIBI)
Cereal and Grains Association (CGA)
Grain Foods Foundation (GFF)
Independent Bakers Association (IBA)
National Association of Wheat Growers (NAWG)
National Pasta Association (NPA)
North American Millers’ Association (NAMA)
Retail Bakers of America (RBA)
USA Rice Federation
US Wheat Associates (USW)
Wheat Foods Council (WFC)",In favor of flexibilies
2020,FNS-2020-0038-2748,,Manufacturer/food industry,"Please see attached for joint comments from the International Dairy Foods Association and National Milk Producers Federation.
Dear Sir or Madam:
We appreciate the opportunity to provide comments in support of the proposed rule “Restoration of Milk, Whole Grains, and Sodium Flexibilities,” as published in the Federal Register on November 25, 2020.
The International Dairy Foods Association (IDFA), Washington, D.C., represents the nation’s dairy manufacturing and marketing industry, which supports more than 3 million jobs that generate $159 billion in wages and $620 billion in overall economic impact. IDFA members range from multinational organizations to single-plant companies. Together they represent approximately 90 percent of the milk, cultured products, cheese, ice cream and frozen desserts produced and marketed in the United States and sold throughout the world. The diverse membership includes numerous food retailers, suppliers, cooperatives and companies that offer a wide variety of nutritional dairy products and dairy-derived ingredients. Visit IDFA at www.idfa.org.
The National Milk Producers Federation (NMPF), established in 1916 and based in Arlington, VA, develops and carries out policies that advance the well-being of dairy producers and the cooperatives they own. The members of NMPF’s cooperatives produce the majority of the U.S. milk supply, making NMPF the voice of dairy producers on Capitol Hill and with government agencies. NMPF provides a forum through which dairy farmers and their cooperatives formulate policy on national issues that affect milk production and marketing.
This proposed rule will provide an additional option for the nation’s schools to provide a wider variety of milk as part of school meals, while still maintaining high nutrition standards. Allowing schools the flexibility to offer low-fat flavored milk supports key nutritional requirements specified in the 2012 regulation, including the calorie and fat upper limits. The restoration of the option of low-fat flavored milk in school meals can provide milk varieties that students will want to consume, helping to turn around the concerning reduction in school milk consumption.1 We also support the proposed allowances for lactose reduced and lactose free milk in the Child and Adult Care Food Program (CACFP). The flexibility for sodium requirements in school meal programs will permit schools to serve a wide variety of products that students enjoy while still lowering sodium content of the meals.
Low-fat Flavored Milk Provides Important Nutrients to School Meals
Milk has been a core element of school meals and other federal child nutrition programs since their inception. Milk provides eleven essential nutrients, including three of the four nutrients identified as nutrients of public health concern in the 2015 Dietary Guidelines for Americans (DGA)—calcium, vitamin D and potassium.i It is the number one source of these three nutrients of concern for Americans.
Flavored milks provide the same micronutrients as white milk, but with a flavor that many children prefer. Flavored milks, like all cow’s milk, are a source of 11 essential nutrients, including calcium, vitamin D and potassium. In a position paper from the American Academy of Pediatrics (AAP) about foods and beverages in schools, the AAP’s Council on School Health and Committee on Nutrition declared that “consideration of a beverage such as flavored milk provides a good example of the balance needed to limit added sugars and yet promote nutrient-rich foods.”2
Milk processors have significantly reduced the calorie and added sugar contents of flavored milk. Between the 2006-2007 and 2019-2020 school years, average added sugar levels declined by 57 percent, going from 16.7 grams to 7.1 grams in an 8-ounce serving of flavored school milk.3 In fact, flavored milk consumption has been found, in or out of schools, to only make up 4% of the added sugars in children’s diets.4
In addition to reducing the added sugars in flavored school milk, processors have also reduced the average number of calories. The average calorie content of flavored school milk declined significantly by 40 calories on average between school years 2006-2007 and 2019-2020.5 A similar survey also demonstrated that flavored school milk is just 25 calories more than the white milk served in schools.6
With these formulation changes, the nutritional benefits of low-fat flavored milk are available with slightly higher calories than white milk and the same or slightly higher calories than fat-free flavored milk. As FNS pointed out in the preamble to the 2017 interim final rule, an 8-ounce serving of low-fat flavored milk has only 20-40 more calories than the same serving of fat-free flavored milk.7 Some milk
1 Quann EE, Adams D. Impact on Milk Consumption and Nutrient Intakes from Eliminating Flavored Milk in Elementary Schools. Nutr Today. 2013;48(3):127Y134.
2 Council on School Health and Committee on Nutrition. Snacks, Sweetened Beverages, Added Sugars, and Schools Pediatrics 2015; 135: 575; originally published online February 23, 2015.
3 Prime Consulting. All Channel Tracking: The Projection of Milk Volume by Sales Channel, 2019 Edition, August 2020.
4 Dairy Research Institute®, NHANES 2007-2010. (Nutrition Impact, LLC analysis. Ages 2+ years). Data Source: U.S. Department of Agriculture, Agricultural Research Service. 2013
5 Prime Consulting. All Channel Tracking: The Projection of Milk Volume by Sales Channel, 2019 Edition, August 2020.
6 Prime Consulting. August 2016.
7 The preamble to the interim final rule notes that low-fat flavored milk contains 20-40 more calories per cup than fat-free flavored milk. However, the USDA-ARS National Nutrient Database for Standard Reference (Release 28 slightly revised May 2016) reports low-fat and fat-free unflavored milks contain 102 and 83 calories, respectively, processors have been able to formulate low-fat flavored milk and fat-free flavored milk with the same calorie content. In fact, the USDA nutrient database shows the calorie content of 8 fluid ounces of low-fat chocolate milk is lower than that of fat-free chocolate milk.8 The USDA data also shows that the difference in fat and saturated fat content is relatively small: 1 g of total fat and 0.6 g of saturated fat per cup of low-fat chocolate milk and 0 g of total fat and 0 g of saturated fat per cup of fat-free chocolate milk.9 Switching from fat-free to low-fat flavored milk may represent a small increase in calories if any and a small increase in fat, without compromising on the excellent nutrient properties of milk.
Children consuming flavored milk in their diets had superior nutrient intakes compared to children that consumed only plain milk with no differences in body mass index.10 Another more recent study demonstrated that flavored milk consumption is associated with improvements in nutrient intake, but not associated with increased body weight of normal weight children.11 As a result, any concerns with an increase in calories contributed by flavored, low-fat milk can be balanced with appropriate meal planning.
Declining School Milk Consumption Has Significant Nutritional Implications
Both the 2015 DGAs and the 2020 DGAC report have identified dairy as a food group that Americans, including many children, do not adequately consume.12,13 Increased consumption of dairy foods, including milk, has been identified as an important change that Americans can make to improve the healthfulness of their eating patterns. According to the 2015-2020 DGA, healthy eating patterns, which include low-fat and fat-free dairy foods, are associated with reduced risk for several chronic diseases, including cardiovascular disease (strong evidence) and type 2 diabetes (moderate evidence). Dairy consumption is also linked to improved bone health, especially in children and adolescents.
The 2015 DGA recommended three daily servings of milk or other dairy foods for adolescents and most children, but the DGA also shows that nearly all age groups, including all school-age groups, of both males and females consume significantly less than the recommended amounts. While the 2020-2025 DGA have not yet been released, the 2020 DGAC scientific report included similar messages regarding the importance of dairy in a healthy diet, recommending 3 servings of dairy for most Americans.
If schools implement changes to their meal programs that would have the effect of reducing milk consumption, students are missing out on the 11 essential nutrients provided by milk. As the AAP paper on school foods highlights, schools that eliminated flavored milk found that less milk was consumed.14
An overall decline in school milk consumption has been identified, with reductions in both average daily participation (ADP) in school lunch programs and school milk consumption. Annual school and processor surveys conducted by the Milk Processor Education Program (MilkPEP), which is overseen by the Department of Agriculture, regularly found declines in milk consumption – specifically, a decline of 9 percent in total volume between the 2011-12 and 2015-16 school years. The percentage of reduction is even higher for flavored milk (12.5 percent),15 indicating that children are not pleased with the fat-free versions of flavored milk. This decline coincided with the 2012 regulations which, among other things, prohibited low-fat flavored milk in school lunches, breakfasts and (through a subsequent regulation) foods sold in competition with school meals. Until the 2011-2012 school year, low-fat (1 percent) flavored milk had been the most widely purchased variety of milk by schools.16
With the permitted reintroduction of low-fat flavored milk, 15 million gallons of low-fat flavored milk were sold in schools during the 2017-2018 school year.17 Data from schools in Texas and Oklahoma that reintroduced low-fat flavored milk in 2018 showed that this change resulted in an 8% increase in flavored milk consumption in schools, with a 2% increase in total school milk consumption.18
The School Nutrition and Meal Cost Study found that low-fat flavored milk was less likely to be wasted than unflavored fat-free or low-fat milk.19 If there is less waste with low-fat flavored milk, more milk and more essential nutrients are being consumed when low-fat flavored milk is a part of school meals.
It is important to restore with urgency the flexibility to allow low-fat flavored milk, as non-fat flavored milk is the only flavored milk available where COVID waivers do not apply.
School Meal Programs Should Adopt Policies that Encourage Increased Milk Consumption
The school meal programs are required to align with the goals of the Dietary Guidelines for Americans. As indicated above, the 2015 DGA and the 2020 DGAC scientific report indicate that dairy is an under-consumed food group and the Americans should consume more dairy, including milk. The 2015 DGA recommends low-fat or fat-free milk and acknowledges the potentially positive role of moderate amounts of sweeteners in making foods like milk and yogurt more palatable.
Therefore, policies that uphold the intent of the Dietary Guidelines, by increasing dairy consumption, should be a goal of the school meal and child nutrition programs and as demonstrated above, policies that eliminated low-fat flavored milk reduced milk consumption in school meals.
In the court decision vacating the final rule that had originally allowed for low-fat flavored milk, the court did not object to the inclusion of low-fat flavored milk as an option in school meals. In fact, that decision, as quoted by this Proposed Rule, confirmed that the 2018 Final Rule was consistent with the goals of the Dietary Guidelines.
With the current pandemic and economic situation in the United States, school meals are even more important sources of healthy foods and essential nutrition for American children. Continuing to allow low-fat flavored milk as an option in school meals will drive participation in school meals and increase consumption of milk and other nutritious foods.
Therefore, it is imperative that the regulations of the school meal programs include measures that will encourage consumption of milk. These policies would appropriately include low-fat flavored milk as an option in school meals for students who prefer this type of milk. Providing low-fat flavored milk as an option in schools also aligns with the preferences of American adults. A survey conducted for IDFA shows that more than half of American adults surveyed believe it is important to offer low-fat flavored milk with school meals.20
As previously stated, the allowance would not add calories or fat to school meals overall. While low-fat flavored milk may have slightly more calories and saturated fat than fat-free flavored milk, FNS’s regulations for the calories and saturated fat upper limits remain in effect. Allowing low-fat flavored milk to be offered would be balanced by reasonable menu modifications that would comply with the current Child Nutrition Program requirements. Schools have demonstrated that they are able to make these menu modifications through the implementation of the 2018 final rule and reintroduction of low-fat flavored milk to schools.
Lactose Free Milk in the Child and Adult Care Food Program
We support the proposed change to clarify that lactose free and reduced lactose milk is an acceptable option in Child and Adult Care Food Program (CACFP) meals and snacks. Milk with lower lactose provides the same important package of nutrients as convention milk, meaning that it is an important nutrient-dense beverage for those with lactose intolerance. If people avoid dairy completely due to concerns about lactose intolerance, this can adversely affect their intake of calcium, potassium and vitamin D --nutrients already lacking in the American diet.21,22 Since lactose free and reduced lactose milk will provide these same essential nutrients, the inclusion of lower lactose options in CACP is consistent with other federal nutrition programs and with both the 2015-2020 DGA and 2020 DGAC report.
Sodium Provisions
We also support the proposal to permit additional time for schools to meet the Target 2 levels for sodium and keep those sodium targets on a permanent basis. This would be helpful to the many schools that have found it challenging to obtain food items with lower sodium that are also acceptable to students, especially for school districts that are not set up for from-scratch cooking. The additional time would be particularly useful as school food authorities are currently undergoing significant changes to the school meal programs to adapt to restrictions resulting from COVID-19. Expecting a swift change to sodium levels would be unrealistic as this has not been one of the changes for which they had been preparing.
While there continues to be efforts from food companies to develop lower sodium products, there are some foods such as cheese for which salt and hence sodium serves a functional and food safety role that makes it particularly difficult to formulate new options. In cheese, salt promotes food safety by affecting fermentation, which can influence pH and water activity, while also preventing the growth of pathogens.23 Salt is not added to cheese beyond levels necessary for functionality and for food safety parameters. There are multiple hurdles to reducing sodium levels in many types of cheese, including technological feasibility, efficacy of salt substitutes and regulatory requirements. While some reductions may be technically feasible, the final product may not be acceptable due to flavor. In some cases, reducing sodium could result in product that would present a significant food safety risk, increased food waste and decreased shelf-life.
The regulatory requirements for meat alternates can also make sodium reductions more difficult. When cheese is used as a meat alternate in school meals, either on its own or as part of an entrée, 2 ounces of cheese must be served to satisfy the meat alternate requirement for school lunch. When cheese is used as part of an entrée and combined with other components of that entrée, such as sauce and crust in a pizza, the meal pattern requirements and functionality of salt in each component add further challenges to sodium reductions.
Conclusion
IDFA’s and NMPF’s members are proud of the nutritious milk and dairy products provided through USDA’s federal nutrition programs. We agree that the flexibilities proposed by USDA, particularly those related to milk and sodium, would continue to allow schools to provide healthy and appealing meals and beverages to students, while maintaining the key nutritional requirements of the Child Nutrition Programs.
Please feel free to contact us with any questions.
Sincerely,
Joseph Scimeca, Ph.D. Clay Detlefsen, Esq. Senior Vice President, Scientific and Senior Vice President, Environmental and
Regulatory Affairs Regulatory Affairs & Staff Counsel
International Dairy Foods Association National Milk Producers Federation",In favor of flexibilies
2020,FNS-2020-0038-2750,,Other government agency - (non school),"It is important for the success of School Nutrition Programs and wellbeing of students to continue with the current flexibilities offered for Milk, Sodium and Whole Grain Rich foods. <br/><br/>There is no research to indicate that sodium should be so restrictive for children and adolescents in their diets. Sodium can be offered in modified amounts with the current limit, to offer products that are not too high in sodium, yet provide the flavor needed for students to enjoy their meals. It is much more important for students to eat food at this sodium level, than not eat any food at all. There is much waste associated with foods that are not palatable. If the students do not eat this food, it would lead to insufficient nourishment of the students at school, impacting their bodies negatively. There are studies that show there are more discipline problems, more absences, worse grades, and decreased learning associated with under nourished, hungry children. <br/><br/>Waivers were granted for school districts requesting to only serve half of the grain component qualifying as Whole Grain Rich foods. The justification submitted by school districts requesting this waiver included documentation that showed participation had decreased after the district began only offering all grains as whole grain rich. The numbers were compared from months before and then after the rule was introduced to only offer whole grain rich foods. After districts were able to offer flexibility in their menus, offering more than half the grains from whole grain rich products, participation notably increased. Many of the students&#39; favorite products are not palatable or of good quality when formulated as a whole grain rich product. Pasta, biscuits and breading are some of the favorite products that were not appealing to the students as whole grain rich products. Continuing with the whole grain rich flexibilities are very necessary to appeal to students. Palatability and appeal were assessed by school nutrition directors through comparison of participation numbers, taste tests, word of mouth, complaints submitted and surveys. All of the prior information has been provided by the majority of school nutrition directors in North Carolina. Particularly, I personally have received this information from more than 20 School Nutrition Directors in Northeast North Carolina. It is much more important for students to consume enriched grain products, then not consume any grains because they do not like the taste of whole grain rich products and choose to not eat meals at school.<br/>It is imperative to the wellbeing of students and the financial survival of the school nutrition programs that the grain, sodium, and milk flexibilities be made permanent flexibilities made available to these programs. <br/>",In favor of flexibilies
2020,FNS-2020-0038-2757,,School,"This is to request permanent restoration of the flexibilities for Milk, Whole Grains and Sodium
requirements for the following reasons:
Nutrition
Restrictive menu regulations do not guarantee better nutrition if students do not eat the meals.
 Actual observations show that more students select and drink flavored low-fat milk, instead of
unflavored. A review of vendor invoice statements also supports this finding.
 Our district was one of the 100% of North Carolina School Food Authorities that requested and
was granted a whole grain waiver. The whole grain dinner roll was not good and was replaced
with an enriched biscuit which improved student acceptance.
 Meeting the sodium restrictions now while providing menus that students will eat is a real challenge.
The Final Target sodium levels are stricter than a hospital diet.
Cost
 These flexibilities are needed to promote student participation in NSLP & SBP and avoid food waste.
 Foods that meet specialized school nutrition standards are often much more expensive.
Food Industry
 Manufacturers need time to reformulate foods to meet sodium target demands.
 Distributors already have supply chain issues due to current pandemic.
Viability of NSLP and SBP Programs
School foodservice operations depend on meal participation to be financially self-supporting.
Without these flexibilities, participation in these meal programs will continue to decline.
In my 40+ years of experience in nutrition, I have found that gradual changes, in moderation,
achieve better results.
Phyllis W. Newcomb, SN Director",In favor of flexibilies
2020,FNS-2020-0038-2759,,School,"My comments are in support of the restoration of milk, whole grains, and sodium flexibilities in the school meals programs. Allowing the milk and whole grain flexibilities are consistent with the Dietary Guidelines for Americans in that flavored milk can be low-fat and half of the required grains in the meals programs will be whole-grain. And, as stated in the 2015 SNA White Paper entitled, ""Sodium Targets in the Nation School Lunch Program"", sodium intake studies (both increased and decreased amounts) in children did not show significant changes in blood pressure. However, since the inception of lower sodium requirements, school meal participation has declined. According the the GAO, as stated in the SNS White Paper, participation declined by 1.2 million students in the first year when new dietary regulations were implemented. <br/><br/>Because the local School Food Authorities are responsible for being self-supporting, any regulation that causes a decrease in participation increases the probability that revenue from providing meals will be insufficient to cover operating costs. Allowing these three, small flexibilities can provide a small amount of buoyancy to a program that, in some instances, are barely solvent already.  ",In favor of flexibilies
